1.024 s |  Acceleration:  0.00876 m/s^2 | Velocity:  1.60624 m/s
1.025 s |  Acceleration:  0.00869 m/s^2 | Velocity:  1.60625 m/s
1.026 s |  Acceleration:  0.00862 m/s^2 | Velocity:  1.60626 m/s
1.027 s |  Acceleration:  0.00856 m/s^2 | Velocity:  1.60627 m/s
1.028 s |  Acceleration:  0.00849 m/s^2 | Velocity:  1.60628 m/s
1.029 s |  Acceleration:  0.00842 m/s^2 | Velocity:  1.60628 m/s
1.03 s |  Acceleration:  0.00836 m/s^2 | Velocity:  1.60629 m/s
1.031 s |  Acceleration:  0.00829 m/s^2 | Velocity:  1.6063 m/s
1.032 s |  Acceleration:  0.00823 m/s^2 | Velocity:  1.60631 m/s
1.033 s |  Acceleration:  0.00817 m/s^2 | Velocity:  1.60632 m/s
1.034 s |  Acceleration:  0.0081 m/s^2 | Velocity:  1.60633 m/s
1.035 s |  Acceleration:  0.00804 m/s^2 | Velocity:  1.60633 m/s
1.036 s |  Acceleration:  0.00798 m/s^2 | Velocity:  1.60634 m/s
1.037 s |  Acceleration:  0.00792 m/s^2 | Velocity:  1.60635 m/s
1.038 s |  Acceleration:  0.00786 m/s^2 | Velocity:  1.60636 m/s
1.039 s |  Acceleration:  0.00779 m/s^2 | Velocity:  1.60637 m/s
1.04 s |  Acceleration:  0.00773 m/s^2 | Velocity:  1.60637 m/s
1.041 s |  Acceleration:  0.00767 m/s^2 | Velocity:  1.60638 m/s
1.042 s |  Acceleration:  0.00762 m/s^2 | Velocity:  1.60639 m/s
1.043 s |  Acceleration:  0.00756 m/s^2 | Velocity:  1.6064 m/s
1.044 s |  Acceleration:  0.0075 m/s^2 | Velocity:  1.6064 m/s
1.045 s |  Acceleration:  0.00744 m/s^2 | Velocity:  1.60641 m/s
1.046 s |  Acceleration:  0.00738 m/s^2 | Velocity:  1.60642 m/s
1.047 s |  Acceleration:  0.00732 m/s^2 | Velocity:  1.60643 m/s
1.048 s |  Acceleration:  0.00727 m/s^2 | Velocity:  1.60643 m/s
1.049 s |  Acceleration:  0.00721 m/s^2 | Velocity:  1.60644 m/s
1.05 s |  Acceleration:  0.00716 m/s^2 | Velocity:  1.60645 m/s
1.051 s |  Acceleration:  0.0071 m/s^2 | Velocity:  1.60645 m/s
1.052 s |  Acceleration:  0.00705 m/s^2 | Velocity:  1.60646 m/s
1.053 s |  Acceleration:  0.00699 m/s^2 | Velocity:  1.60647 m/s
1.054 s |  Acceleration:  0.00694 m/s^2 | Velocity:  1.60648 m/s
1.055 s |  Acceleration:  0.00688 m/s^2 | Velocity:  1.60648 m/s
1.056 s |  Acceleration:  0.00683 m/s^2 | Velocity:  1.60649 m/s
1.057 s |  Acceleration:  0.00678 m/s^2 | Velocity:  1.6065 m/s
1.058 s |  Acceleration:  0.00672 m/s^2 | Velocity:  1.6065 m/s
1.059 s |  Acceleration:  0.00667 m/s^2 | Velocity:  1.60651 m/s
1.06 s |  Acceleration:  0.00662 m/s^2 | Velocity:  1.60652 m/s
1.061 s |  Acceleration:  0.00657 m/s^2 | Velocity:  1.60652 m/s
1.062 s |  Acceleration:  0.00652 m/s^2 | Velocity:  1.60653 m/s
1.063 s |  Acceleration:  0.00647 m/s^2 | Velocity:  1.60654 m/s
1.064 s |  Acceleration:  0.00642 m/s^2 | Velocity:  1.60654 m/s
1.065 s |  Acceleration:  0.00637 m/s^2 | Velocity:  1.60655 m/s
1.066 s |  Acceleration:  0.00632 m/s^2 | Velocity:  1.60655 m/s
1.067 s |  Acceleration:  0.00627 m/s^2 | Velocity:  1.60656 m/s
1.068 s |  Acceleration:  0.00622 m/s^2 | Velocity:  1.60657 m/s
1.069 s |  Acceleration:  0.00617 m/s^2 | Velocity:  1.60657 m/s
1.07 s |  Acceleration:  0.00613 m/s^2 | Velocity:  1.60658 m/s
1.071 s |  Acceleration:  0.00608 m/s^2 | Velocity:  1.60659 m/s
1.072 s |  Acceleration:  0.00603 m/s^2 | Velocity:  1.60659 m/s
1.073 s |  Acceleration:  0.00598 m/s^2 | Velocity:  1.6066 m/s
1.074 s |  Acceleration:  0.00594 m/s^2 | Velocity:  1.6066 m/s
1.075 s |  Acceleration:  0.00589 m/s^2 | Velocity:  1.60661 m/s
1.076 s |  Acceleration:  0.00585 m/s^2 | Velocity:  1.60662 m/s
1.077 s |  Acceleration:  0.0058 m/s^2 | Velocity:  1.60662 m/s
1.078 s |  Acceleration:  0.00576 m/s^2 | Velocity:  1.60663 m/s
1.079 s |  Acceleration:  0.00571 m/s^2 | Velocity:  1.60663 m/s
1.08 s |  Acceleration:  0.00567 m/s^2 | Velocity:  1.60664 m/s
1.081 s |  Acceleration:  0.00562 m/s^2 | Velocity:  1.60664 m/s
1.082 s |  Acceleration:  0.00558 m/s^2 | Velocity:  1.60665 m/s
1.083 s |  Acceleration:  0.00554 m/s^2 | Velocity:  1.60665 m/s
1.084 s |  Acceleration:  0.00549 m/s^2 | Velocity:  1.60666 m/s
1.085 s |  Acceleration:  0.00545 m/s^2 | Velocity:  1.60667 m/s
1.086 s |  Acceleration:  0.00541 m/s^2 | Velocity:  1.60667 m/s
1.087 s |  Acceleration:  0.00537 m/s^2 | Velocity:  1.60668 m/s
1.088 s |  Acceleration:  0.00533 m/s^2 | Velocity:  1.60668 m/s
1.089 s |  Acceleration:  0.00528 m/s^2 | Velocity:  1.60669 m/s
1.09 s |  Acceleration:  0.00524 m/s^2 | Velocity:  1.60669 m/s
1.091 s |  Acceleration:  0.0052 m/s^2 | Velocity:  1.6067 m/s
1.092 s |  Acceleration:  0.00516 m/s^2 | Velocity:  1.6067 m/s
1.093 s |  Acceleration:  0.00512 m/s^2 | Velocity:  1.60671 m/s
1.094 s |  Acceleration:  0.00508 m/s^2 | Velocity:  1.60671 m/s
1.095 s |  Acceleration:  0.00504 m/s^2 | Velocity:  1.60672 m/s
1.096 s |  Acceleration:  0.005 m/s^2 | Velocity:  1.60672 m/s
1.097 s |  Acceleration:  0.00497 m/s^2 | Velocity:  1.60673 m/s
1.098 s |  Acceleration:  0.00493 m/s^2 | Velocity:  1.60673 m/s
1.099 s |  Acceleration:  0.00489 m/s^2 | Velocity:  1.60674 m/s
1.1 s |  Acceleration:  0.00485 m/s^2 | Velocity:  1.60674 m/s
1.101 s |  Acceleration:  0.00481 m/s^2 | Velocity:  1.60675 m/s
1.102 s |  Acceleration:  0.00478 m/s^2 | Velocity:  1.60675 m/s
1.103 s |  Acceleration:  0.00474 m/s^2 | Velocity:  1.60676 m/s
1.104 s |  Acceleration:  0.0047 m/s^2 | Velocity:  1.60676 m/s
1.105 s |  Acceleration:  0.00467 m/s^2 | Velocity:  1.60677 m/s
1.106 s |  Acceleration:  0.00463 m/s^2 | Velocity:  1.60677 m/s
1.107 s |  Acceleration:  0.00459 m/s^2 | Velocity:  1.60678 m/s
1.108 s |  Acceleration:  0.00456 m/s^2 | Velocity:  1.60678 m/s
1.109 s |  Acceleration:  0.00452 m/s^2 | Velocity:  1.60678 m/s
1.11 s |  Acceleration:  0.00449 m/s^2 | Velocity:  1.60679 m/s
1.111 s |  Acceleration:  0.00445 m/s^2 | Velocity:  1.60679 m/s
1.112 s |  Acceleration:  0.00442 m/s^2 | Velocity:  1.6068 m/s
1.113 s |  Acceleration:  0.00438 m/s^2 | Velocity:  1.6068 m/s
1.114 s |  Acceleration:  0.00435 m/s^2 | Velocity:  1.60681 m/s
1.115 s |  Acceleration:  0.00432 m/s^2 | Velocity:  1.60681 m/s
1.116 s |  Acceleration:  0.00428 m/s^2 | Velocity:  1.60682 m/s
1.117 s |  Acceleration:  0.00425 m/s^2 | Velocity:  1.60682 m/s
1.118 s |  Acceleration:  0.00422 m/s^2 | Velocity:  1.60682 m/s
1.119 s |  Acceleration:  0.00418 m/s^2 | Velocity:  1.60683 m/s
1.12 s |  Acceleration:  0.00415 m/s^2 | Velocity:  1.60683 m/s
1.121 s |  Acceleration:  0.00412 m/s^2 | Velocity:  1.60684 m/s
1.122 s |  Acceleration:  0.00409 m/s^2 | Velocity:  1.60684 m/s
1.123 s |  Acceleration:  0.00406 m/s^2 | Velocity:  1.60684 m/s
1.124 s |  Acceleration:  0.00403 m/s^2 | Velocity:  1.60685 m/s
1.125 s |  Acceleration:  0.00399 m/s^2 | Velocity:  1.60685 m/s
1.126 s |  Acceleration:  0.00396 m/s^2 | Velocity:  1.60686 m/s
1.127 s |  Acceleration:  0.00393 m/s^2 | Velocity:  1.60686 m/s
1.128 s |  Acceleration:  0.0039 m/s^2 | Velocity:  1.60686 m/s
1.129 s |  Acceleration:  0.00387 m/s^2 | Velocity:  1.60687 m/s
1.13 s |  Acceleration:  0.00384 m/s^2 | Velocity:  1.60687 m/s
1.131 s |  Acceleration:  0.00381 m/s^2 | Velocity:  1.60688 m/s
1.132 s |  Acceleration:  0.00378 m/s^2 | Velocity:  1.60688 m/s
1.133 s |  Acceleration:  0.00375 m/s^2 | Velocity:  1.60688 m/s
1.134 s |  Acceleration:  0.00372 m/s^2 | Velocity:  1.60689 m/s
1.135 s |  Acceleration:  0.0037 m/s^2 | Velocity:  1.60689 m/s
1.136 s |  Acceleration:  0.00367 m/s^2 | Velocity:  1.60689 m/s
1.137 s |  Acceleration:  0.00364 m/s^2 | Velocity:  1.6069 m/s
1.138 s |  Acceleration:  0.00361 m/s^2 | Velocity:  1.6069 m/s
1.139 s |  Acceleration:  0.00358 m/s^2 | Velocity:  1.60691 m/s
1.14 s |  Acceleration:  0.00355 m/s^2 | Velocity:  1.60691 m/s
1.141 s |  Acceleration:  0.00353 m/s^2 | Velocity:  1.60691 m/s
1.142 s |  Acceleration:  0.0035 m/s^2 | Velocity:  1.60692 m/s
1.143 s |  Acceleration:  0.00347 m/s^2 | Velocity:  1.60692 m/s
1.144 s |  Acceleration:  0.00345 m/s^2 | Velocity:  1.60692 m/s
1.145 s |  Acceleration:  0.00342 m/s^2 | Velocity:  1.60693 m/s
1.146 s |  Acceleration:  0.00339 m/s^2 | Velocity:  1.60693 m/s
1.147 s |  Acceleration:  0.00337 m/s^2 | Velocity:  1.60693 m/s
1.148 s |  Acceleration:  0.00334 m/s^2 | Velocity:  1.60694 m/s
1.149 s |  Acceleration:  0.00331 m/s^2 | Velocity:  1.60694 m/s
1.15 s |  Acceleration:  0.00329 m/s^2 | Velocity:  1.60694 m/s
1.151 s |  Acceleration:  0.00326 m/s^2 | Velocity:  1.60695 m/s
1.152 s |  Acceleration:  0.00324 m/s^2 | Velocity:  1.60695 m/s
1.153 s |  Acceleration:  0.00321 m/s^2 | Velocity:  1.60695 m/s
1.154 s |  Acceleration:  0.00319 m/s^2 | Velocity:  1.60696 m/s
1.155 s |  Acceleration:  0.00316 m/s^2 | Velocity:  1.60696 m/s
1.156 s |  Acceleration:  0.00314 m/s^2 | Velocity:  1.60696 m/s
1.157 s |  Acceleration:  0.00311 m/s^2 | Velocity:  1.60697 m/s
1.158 s |  Acceleration:  0.00309 m/s^2 | Velocity:  1.60697 m/s
1.159 s |  Acceleration:  0.00307 m/s^2 | Velocity:  1.60697 m/s
1.16 s |  Acceleration:  0.00304 m/s^2 | Velocity:  1.60697 m/s
1.161 s |  Acceleration:  0.00302 m/s^2 | Velocity:  1.60698 m/s
1.162 s |  Acceleration:  0.003 m/s^2 | Velocity:  1.60698 m/s
1.163 s |  Acceleration:  0.00297 m/s^2 | Velocity:  1.60698 m/s
1.164 s |  Acceleration:  0.00295 m/s^2 | Velocity:  1.60699 m/s
1.165 s |  Acceleration:  0.00293 m/s^2 | Velocity:  1.60699 m/s
1.166 s |  Acceleration:  0.0029 m/s^2 | Velocity:  1.60699 m/s
1.167 s |  Acceleration:  0.00288 m/s^2 | Velocity:  1.607 m/s
1.168 s |  Acceleration:  0.00286 m/s^2 | Velocity:  1.607 m/s
1.169 s |  Acceleration:  0.00284 m/s^2 | Velocity:  1.607 m/s
1.17 s |  Acceleration:  0.00281 m/s^2 | Velocity:  1.607 m/s
1.171 s |  Acceleration:  0.00279 m/s^2 | Velocity:  1.60701 m/s
1.172 s |  Acceleration:  0.00277 m/s^2 | Velocity:  1.60701 m/s
1.173 s |  Acceleration:  0.00275 m/s^2 | Velocity:  1.60701 m/s
1.174 s |  Acceleration:  0.00273 m/s^2 | Velocity:  1.60701 m/s
1.175 s |  Acceleration:  0.00271 m/s^2 | Velocity:  1.60702 m/s
1.176 s |  Acceleration:  0.00269 m/s^2 | Velocity:  1.60702 m/s
1.177 s |  Acceleration:  0.00267 m/s^2 | Velocity:  1.60702 m/s
1.178 s |  Acceleration:  0.00264 m/s^2 | Velocity:  1.60703 m/s
1.179 s |  Acceleration:  0.00262 m/s^2 | Velocity:  1.60703 m/s
1.18 s |  Acceleration:  0.0026 m/s^2 | Velocity:  1.60703 m/s
1.181 s |  Acceleration:  0.00258 m/s^2 | Velocity:  1.60703 m/s
1.182 s |  Acceleration:  0.00256 m/s^2 | Velocity:  1.60704 m/s
1.183 s |  Acceleration:  0.00254 m/s^2 | Velocity:  1.60704 m/s
1.184 s |  Acceleration:  0.00252 m/s^2 | Velocity:  1.60704 m/s
1.185 s |  Acceleration:  0.0025 m/s^2 | Velocity:  1.60704 m/s
1.186 s |  Acceleration:  0.00249 m/s^2 | Velocity:  1.60705 m/s
1.187 s |  Acceleration:  0.00247 m/s^2 | Velocity:  1.60705 m/s
1.188 s |  Acceleration:  0.00245 m/s^2 | Velocity:  1.60705 m/s
1.189 s |  Acceleration:  0.00243 m/s^2 | Velocity:  1.60705 m/s
1.19 s |  Acceleration:  0.00241 m/s^2 | Velocity:  1.60706 m/s
1.191 s |  Acceleration:  0.00239 m/s^2 | Velocity:  1.60706 m/s
1.192 s |  Acceleration:  0.00237 m/s^2 | Velocity:  1.60706 m/s
1.193 s |  Acceleration:  0.00235 m/s^2 | Velocity:  1.60706 m/s
1.194 s |  Acceleration:  0.00234 m/s^2 | Velocity:  1.60706 m/s
1.195 s |  Acceleration:  0.00232 m/s^2 | Velocity:  1.60707 m/s
1.196 s |  Acceleration:  0.0023 m/s^2 | Velocity:  1.60707 m/s
1.197 s |  Acceleration:  0.00228 m/s^2 | Velocity:  1.60707 m/s
1.198 s |  Acceleration:  0.00226 m/s^2 | Velocity:  1.60707 m/s
1.199 s |  Acceleration:  0.00225 m/s^2 | Velocity:  1.60708 m/s
1.2 s |  Acceleration:  0.00223 m/s^2 | Velocity:  1.60708 m/s
1.201 s |  Acceleration:  0.00221 m/s^2 | Velocity:  1.60708 m/s
1.202 s |  Acceleration:  0.00219 m/s^2 | Velocity:  1.60708 m/s
1.203 s |  Acceleration:  0.00218 m/s^2 | Velocity:  1.60709 m/s
1.204 s |  Acceleration:  0.00216 m/s^2 | Velocity:  1.60709 m/s
1.205 s |  Acceleration:  0.00214 m/s^2 | Velocity:  1.60709 m/s
1.206 s |  Acceleration:  0.00213 m/s^2 | Velocity:  1.60709 m/s
1.207 s |  Acceleration:  0.00211 m/s^2 | Velocity:  1.60709 m/s
1.208 s |  Acceleration:  0.00209 m/s^2 | Velocity:  1.6071 m/s
1.209 s |  Acceleration:  0.00208 m/s^2 | Velocity:  1.6071 m/s
1.21 s |  Acceleration:  0.00206 m/s^2 | Velocity:  1.6071 m/s
1.211 s |  Acceleration:  0.00205 m/s^2 | Velocity:  1.6071 m/s
1.212 s |  Acceleration:  0.00203 m/s^2 | Velocity:  1.6071 m/s
1.213 s |  Acceleration:  0.00201 m/s^2 | Velocity:  1.60711 m/s
1.214 s |  Acceleration:  0.002 m/s^2 | Velocity:  1.60711 m/s
1.215 s |  Acceleration:  0.00198 m/s^2 | Velocity:  1.60711 m/s
1.216 s |  Acceleration:  0.00197 m/s^2 | Velocity:  1.60711 m/s
1.217 s |  Acceleration:  0.00195 m/s^2 | Velocity:  1.60711 m/s
1.218 s |  Acceleration:  0.00194 m/s^2 | Velocity:  1.60712 m/s
1.219 s |  Acceleration:  0.00192 m/s^2 | Velocity:  1.60712 m/s
1.22 s |  Acceleration:  0.00191 m/s^2 | Velocity:  1.60712 m/s
1.221 s |  Acceleration:  0.00189 m/s^2 | Velocity:  1.60712 m/s
1.222 s |  Acceleration:  0.00188 m/s^2 | Velocity:  1.60712 m/s
1.223 s |  Acceleration:  0.00186 m/s^2 | Velocity:  1.60713 m/s
1.224 s |  Acceleration:  0.00185 m/s^2 | Velocity:  1.60713 m/s
1.225 s |  Acceleration:  0.00184 m/s^2 | Velocity:  1.60713 m/s
1.226 s |  Acceleration:  0.00182 m/s^2 | Velocity:  1.60713 m/s
1.227 s |  Acceleration:  0.00181 m/s^2 | Velocity:  1.60713 m/s
1.228 s |  Acceleration:  0.00179 m/s^2 | Velocity:  1.60713 m/s
1.229 s |  Acceleration:  0.00178 m/s^2 | Velocity:  1.60714 m/s
1.23 s |  Acceleration:  0.00177 m/s^2 | Velocity:  1.60714 m/s
1.231 s |  Acceleration:  0.00175 m/s^2 | Velocity:  1.60714 m/s
1.232 s |  Acceleration:  0.00174 m/s^2 | Velocity:  1.60714 m/s
1.233 s |  Acceleration:  0.00172 m/s^2 | Velocity:  1.60714 m/s
1.234 s |  Acceleration:  0.00171 m/s^2 | Velocity:  1.60714 m/s
1.235 s |  Acceleration:  0.0017 m/s^2 | Velocity:  1.60715 m/s
1.236 s |  Acceleration:  0.00168 m/s^2 | Velocity:  1.60715 m/s
1.237 s |  Acceleration:  0.00167 m/s^2 | Velocity:  1.60715 m/s
1.238 s |  Acceleration:  0.00166 m/s^2 | Velocity:  1.60715 m/s
1.239 s |  Acceleration:  0.00165 m/s^2 | Velocity:  1.60715 m/s
1.24 s |  Acceleration:  0.00163 m/s^2 | Velocity:  1.60715 m/s
1.241 s |  Acceleration:  0.00162 m/s^2 | Velocity:  1.60716 m/s
1.242 s |  Acceleration:  0.00161 m/s^2 | Velocity:  1.60716 m/s
1.243 s |  Acceleration:  0.0016 m/s^2 | Velocity:  1.60716 m/s
1.244 s |  Acceleration:  0.00158 m/s^2 | Velocity:  1.60716 m/s
1.245 s |  Acceleration:  0.00157 m/s^2 | Velocity:  1.60716 m/s
1.246 s |  Acceleration:  0.00156 m/s^2 | Velocity:  1.60716 m/s
1.247 s |  Acceleration:  0.00155 m/s^2 | Velocity:  1.60717 m/s
1.248 s |  Acceleration:  0.00153 m/s^2 | Velocity:  1.60717 m/s
1.249 s |  Acceleration:  0.00152 m/s^2 | Velocity:  1.60717 m/s
1.25 s |  Acceleration:  0.00151 m/s^2 | Velocity:  1.60717 m/s
1.251 s |  Acceleration:  0.0015 m/s^2 | Velocity:  1.60717 m/s
1.252 s |  Acceleration:  0.00149 m/s^2 | Velocity:  1.60717 m/s
1.253 s |  Acceleration:  0.00148 m/s^2 | Velocity:  1.60717 m/s
1.254 s |  Acceleration:  0.00146 m/s^2 | Velocity:  1.60718 m/s
1.255 s |  Acceleration:  0.00145 m/s^2 | Velocity:  1.60718 m/s
1.256 s |  Acceleration:  0.00144 m/s^2 | Velocity:  1.60718 m/s
1.257 s |  Acceleration:  0.00143 m/s^2 | Velocity:  1.60718 m/s
1.258 s |  Acceleration:  0.00142 m/s^2 | Velocity:  1.60718 m/s
1.259 s |  Acceleration:  0.00141 m/s^2 | Velocity:  1.60718 m/s
1.26 s |  Acceleration:  0.0014 m/s^2 | Velocity:  1.60719 m/s
1.261 s |  Acceleration:  0.00139 m/s^2 | Velocity:  1.60719 m/s
1.262 s |  Acceleration:  0.00138 m/s^2 | Velocity:  1.60719 m/s
1.263 s |  Acceleration:  0.00137 m/s^2 | Velocity:  1.60719 m/s
1.264 s |  Acceleration:  0.00135 m/s^2 | Velocity:  1.60719 m/s
1.265 s |  Acceleration:  0.00134 m/s^2 | Velocity:  1.60719 m/s
1.266 s |  Acceleration:  0.00133 m/s^2 | Velocity:  1.60719 m/s
1.267 s |  Acceleration:  0.00132 m/s^2 | Velocity:  1.60719 m/s
1.268 s |  Acceleration:  0.00131 m/s^2 | Velocity:  1.6072 m/s
1.269 s |  Acceleration:  0.0013 m/s^2 | Velocity:  1.6072 m/s
1.27 s |  Acceleration:  0.00129 m/s^2 | Velocity:  1.6072 m/s
1.271 s |  Acceleration:  0.00128 m/s^2 | Velocity:  1.6072 m/s
1.272 s |  Acceleration:  0.00127 m/s^2 | Velocity:  1.6072 m/s
1.273 s |  Acceleration:  0.00126 m/s^2 | Velocity:  1.6072 m/s
1.274 s |  Acceleration:  0.00125 m/s^2 | Velocity:  1.6072 m/s
1.275 s |  Acceleration:  0.00124 m/s^2 | Velocity:  1.6072 m/s
1.276 s |  Acceleration:  0.00123 m/s^2 | Velocity:  1.60721 m/s
1.277 s |  Acceleration:  0.00122 m/s^2 | Velocity:  1.60721 m/s
1.278 s |  Acceleration:  0.00122 m/s^2 | Velocity:  1.60721 m/s
1.279 s |  Acceleration:  0.00121 m/s^2 | Velocity:  1.60721 m/s
1.28 s |  Acceleration:  0.0012 m/s^2 | Velocity:  1.60721 m/s
1.281 s |  Acceleration:  0.00119 m/s^2 | Velocity:  1.60721 m/s
1.282 s |  Acceleration:  0.00118 m/s^2 | Velocity:  1.60721 m/s
1.283 s |  Acceleration:  0.00117 m/s^2 | Velocity:  1.60721 m/s
1.284 s |  Acceleration:  0.00116 m/s^2 | Velocity:  1.60722 m/s
1.285 s |  Acceleration:  0.00115 m/s^2 | Velocity:  1.60722 m/s
1.286 s |  Acceleration:  0.00114 m/s^2 | Velocity:  1.60722 m/s
1.287 s |  Acceleration:  0.00113 m/s^2 | Velocity:  1.60722 m/s
1.288 s |  Acceleration:  0.00112 m/s^2 | Velocity:  1.60722 m/s
1.289 s |  Acceleration:  0.00112 m/s^2 | Velocity:  1.60722 m/s
1.29 s |  Acceleration:  0.00111 m/s^2 | Velocity:  1.60722 m/s
1.291 s |  Acceleration:  0.0011 m/s^2 | Velocity:  1.60722 m/s
1.292 s |  Acceleration:  0.00109 m/s^2 | Velocity:  1.60722 m/s
1.293 s |  Acceleration:  0.00108 m/s^2 | Velocity:  1.60723 m/s
1.294 s |  Acceleration:  0.00107 m/s^2 | Velocity:  1.60723 m/s
1.295 s |  Acceleration:  0.00106 m/s^2 | Velocity:  1.60723 m/s
1.296 s |  Acceleration:  0.00106 m/s^2 | Velocity:  1.60723 m/s
1.297 s |  Acceleration:  0.00105 m/s^2 | Velocity:  1.60723 m/s
1.298 s |  Acceleration:  0.00104 m/s^2 | Velocity:  1.60723 m/s
1.299 s |  Acceleration:  0.00103 m/s^2 | Velocity:  1.60723 m/s
1.3 s |  Acceleration:  0.00102 m/s^2 | Velocity:  1.60723 m/s
1.301 s |  Acceleration:  0.00102 m/s^2 | Velocity:  1.60723 m/s
1.302 s |  Acceleration:  0.00101 m/s^2 | Velocity:  1.60723 m/s
1.303 s |  Acceleration:  0.001 m/s^2 | Velocity:  1.60724 m/s
1.304 s |  Acceleration:  0.00099 m/s^2 | Velocity:  1.60724 m/s
1.305 s |  Acceleration:  0.00098 m/s^2 | Velocity:  1.60724 m/s
1.306 s |  Acceleration:  0.00098 m/s^2 | Velocity:  1.60724 m/s
1.307 s |  Acceleration:  0.00097 m/s^2 | Velocity:  1.60724 m/s
1.308 s |  Acceleration:  0.00096 m/s^2 | Velocity:  1.60724 m/s
1.309 s |  Acceleration:  0.00095 m/s^2 | Velocity:  1.60724 m/s
1.31 s |  Acceleration:  0.00095 m/s^2 | Velocity:  1.60724 m/s
1.311 s |  Acceleration:  0.00094 m/s^2 | Velocity:  1.60724 m/s
1.312 s |  Acceleration:  0.00093 m/s^2 | Velocity:  1.60724 m/s
1.313 s |  Acceleration:  0.00093 m/s^2 | Velocity:  1.60725 m/s
1.314 s |  Acceleration:  0.00092 m/s^2 | Velocity:  1.60725 m/s
1.315 s |  Acceleration:  0.00091 m/s^2 | Velocity:  1.60725 m/s
1.316 s |  Acceleration:  0.0009 m/s^2 | Velocity:  1.60725 m/s
1.317 s |  Acceleration:  0.0009 m/s^2 | Velocity:  1.60725 m/s
1.318 s |  Acceleration:  0.00089 m/s^2 | Velocity:  1.60725 m/s
1.319 s |  Acceleration:  0.00088 m/s^2 | Velocity:  1.60725 m/s
1.32 s |  Acceleration:  0.00088 m/s^2 | Velocity:  1.60725 m/s
1.321 s |  Acceleration:  0.00087 m/s^2 | Velocity:  1.60725 m/s
1.322 s |  Acceleration:  0.00086 m/s^2 | Velocity:  1.60725 m/s
1.323 s |  Acceleration:  0.00086 m/s^2 | Velocity:  1.60725 m/s
1.324 s |  Acceleration:  0.00085 m/s^2 | Velocity:  1.60726 m/s
1.325 s |  Acceleration:  0.00084 m/s^2 | Velocity:  1.60726 m/s
1.326 s |  Acceleration:  0.00084 m/s^2 | Velocity:  1.60726 m/s
1.327 s |  Acceleration:  0.00083 m/s^2 | Velocity:  1.60726 m/s
1.328 s |  Acceleration:  0.00082 m/s^2 | Velocity:  1.60726 m/s
1.329 s |  Acceleration:  0.00082 m/s^2 | Velocity:  1.60726 m/s
1.33 s |  Acceleration:  0.00081 m/s^2 | Velocity:  1.60726 m/s
1.331 s |  Acceleration:  0.0008 m/s^2 | Velocity:  1.60726 m/s
1.332 s |  Acceleration:  0.0008 m/s^2 | Velocity:  1.60726 m/s
1.333 s |  Acceleration:  0.00079 m/s^2 | Velocity:  1.60726 m/s
1.334 s |  Acceleration:  0.00079 m/s^2 | Velocity:  1.60726 m/s
1.335 s |  Acceleration:  0.00078 m/s^2 | Velocity:  1.60726 m/s
1.336 s |  Acceleration:  0.00077 m/s^2 | Velocity:  1.60726 m/s
1.337 s |  Acceleration:  0.00077 m/s^2 | Velocity:  1.60727 m/s
1.338 s |  Acceleration:  0.00076 m/s^2 | Velocity:  1.60727 m/s
1.339 s |  Acceleration:  0.00076 m/s^2 | Velocity:  1.60727 m/s
1.34 s |  Acceleration:  0.00075 m/s^2 | Velocity:  1.60727 m/s
1.341 s |  Acceleration:  0.00074 m/s^2 | Velocity:  1.60727 m/s
1.342 s |  Acceleration:  0.00074 m/s^2 | Velocity:  1.60727 m/s
1.343 s |  Acceleration:  0.00073 m/s^2 | Velocity:  1.60727 m/s
1.344 s |  Acceleration:  0.00073 m/s^2 | Velocity:  1.60727 m/s
1.345 s |  Acceleration:  0.00072 m/s^2 | Velocity:  1.60727 m/s
1.346 s |  Acceleration:  0.00072 m/s^2 | Velocity:  1.60727 m/s
1.347 s |  Acceleration:  0.00071 m/s^2 | Velocity:  1.60727 m/s
1.348 s |  Acceleration:  0.0007 m/s^2 | Velocity:  1.60727 m/s
1.349 s |  Acceleration:  0.0007 m/s^2 | Velocity:  1.60727 m/s
1.35 s |  Acceleration:  0.00069 m/s^2 | Velocity:  1.60728 m/s
1.351 s |  Acceleration:  0.00069 m/s^2 | Velocity:  1.60728 m/s
1.352 s |  Acceleration:  0.00068 m/s^2 | Velocity:  1.60728 m/s
1.353 s |  Acceleration:  0.00068 m/s^2 | Velocity:  1.60728 m/s
1.354 s |  Acceleration:  0.00067 m/s^2 | Velocity:  1.60728 m/s
1.355 s |  Acceleration:  0.00067 m/s^2 | Velocity:  1.60728 m/s
1.356 s |  Acceleration:  0.00066 m/s^2 | Velocity:  1.60728 m/s
1.357 s |  Acceleration:  0.00066 m/s^2 | Velocity:  1.60728 m/s
1.358 s |  Acceleration:  0.00065 m/s^2 | Velocity:  1.60728 m/s
1.359 s |  Acceleration:  0.00065 m/s^2 | Velocity:  1.60728 m/s
1.36 s |  Acceleration:  0.00064 m/s^2 | Velocity:  1.60728 m/s
1.361 s |  Acceleration:  0.00064 m/s^2 | Velocity:  1.60728 m/s
1.362 s |  Acceleration:  0.00063 m/s^2 | Velocity:  1.60728 m/s
1.363 s |  Acceleration:  0.00063 m/s^2 | Velocity:  1.60728 m/s
1.364 s |  Acceleration:  0.00062 m/s^2 | Velocity:  1.60728 m/s
